"whosampled_id","mood_party","danceability_danceable","mood_relaxed","mood_sad","timbre_bright","tonal_atonal_atonal","cascade_size","temporal_influence"
"Kemmuru/Tikiksen-Prince","","","","","","","0","0.16416666666666668"
"Joey-Valence-%26-Brae/OMNITRIX","","","","","","","0","0.16821428571428573"
"Kool-G-Rap/Cannon-Fire","0.536669969559","0.999999880791","0.81047976017","0.354893296957","0.541820824146","0.0118336584419","0","0.16416666666666668"
"S.Maharba/Blindman","","","","","","","0","0.21375000000000002"
"Bad-Tuner/With-You-Love","","","","","","","",""
"Wysdm/Asteps-%5B488%5D","","","","","","","",""
"Ankhlejohn/Cadillac-Problems","","","","","","","0","0.16821428571428573"
"Driver/Ambitions","","","","","","","0","0.16416666666666668"
"Cappadonna/Mean-Streets","0.710498273373","0.99038028717","0.440022110939","0.271534472704","0.793814480305","0.319222062826","0","0.16821428571428573"
"Juvenile/400-Degreez","0.785785138607","0.969538033009","0.757300972939","0.451864719391","0.945952534676","0.0362249165773","6","0.15000000000000002"
"The-Prodigy/The-Way-It-Is","0.442961841822","0.994752466679","0.18100066483","0.307606816292","0.338335126638","0.282307356596","0","0.18880125535714287"
"GZA/Firehouse","0.303558081388","0.574211657047","0.431100279093","0.589069783688","0.983066380024","0.992178797722","0","0.16275000000000003"
"Rome-Streetz/100-to-1","0.713180840015","0.99709123373","0.437296062708","0.219433799386","0.359724611044","0.0668334662914","0","0.16275000000000003"
"MF-DOOM/The-Hands-of-Doom-(Skit)","0.396228164434","0.250881791115","0.541751205921","0.100030340254","0.035152900964","2.98271316979E-7","2","0.405"
"Tomppabeats/Monday-Loop","0.0183764602989","0.0764785856009","0.972731113434","0.767035901546","0.216745734215","0.619192421436","3","0.16821428571428573"
"Backxwash/MUKAZI","","","","","","","0","0.16821428571428573"
"Freddie-Gibbs/Frank-Lucas","0.195976033807","0.883576214314","0.765716075897","0.399749696255","0.732190072536","0.898382127285","0","0.2866071428571429"
"Nasty-C/Release-Me","","","","","","","0","0.16275000000000003"
"Boldy-James/All-Madden","","","","","","","0","0.15000000000000002"
"ALWAYS-PROPER/BLAST-YO-ASS,-Pt.-1","","","","","","","0","0.34727083333333336"
"Wun-Two/Again","0.0415610298514","0.0785243287683","0.990776777267","0.651724219322","0.73768556118","0.0470837987959","0","0.16821428571428573"
"Alex-Forte/Look-at-God","","","","","","","0","0.16821428571428573"
"Midaz/Rep-4-U","","","","","","","0","0.16275000000000003"
"Boldy-James/Stamps-in-the-Middle","","","","","","","0","0.2775"
"Tacet/No-Way-Out","","","","","","","0","0.21977083333333336"
"Ugly-God/Bitch,-I-Got-Yo-Bitch","","","","","","","",""
"Smash-Atoms/8-Off-Tha-Break","","","","","","","",""
"Flee-Lord/On-My-Deen","0.917343378067","0.999956309795","0.548962175846","0.288276731968","0.20081295073","0.0150515949354","0","0.16275000000000003"
"The-Alchemist/Hidden-Track","","","","","","","0","0.541607142857143"
"Public-Enemy/911-Is-a-Joke","0.704571664333","0.99048948288","0.0129354503006","0.156129345298","0.271225839853","0.0874566435814","6","1.339716013824885"
"Rasheed-Chappell/Bredren","0.662517726421","0.998672902584","0.16986516118","0.349116355181","0.359425574541","0.176910489798","0","0.16275000000000003"
"Awake-the-Rapper/De%CC%81ja%CC%80-Vu,-a-Poem-for-You","","","","","","","0","0.16821428571428573"
"Demahjiae/Love-I-%26-the-Color-of-Bone","","","","","","","0","0.16275000000000003"
"Effin/Divine","","","","","","","0","0.16821428571428573"
"Mickey-Diamond/Gold-Bottles","","","","","","","0","0.16275000000000003"
"Mittens%E3%81%95%E3%82%93/%E3%81%82%E3%81%AA%E3%81%9F%E3%81%AF%E5%A5%BD%E3%81%8D%E3%81%A7%E3%81%99%E3%80%82","","","","","","","",""
"Flying-Lotus/Riot","0.794981062412","0.999833643436","0.557134628296","0.0836453810334","0.00166255969089","0.124974176288","0","0.4141071428571429"
"Meek-Mill/War-Stories","","","","","","","",""
"Secondsun/Barberry","0.0374500788748","0.0491411350667","0.931445658207","0.742763698101","0.0269404239953","0.325786203146","0","0.16821428571428573"
"A-Tribe-Called-Quest/The-Space-Program","0.446747809649","0.887132287025","0.5","0.321738272905","0.0451706014574","1.34744630031E-6","0","0.4141071428571429"
"MF-DOOM/Beef-Rapp","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.191070005298","0.00596523564309","0.100947074592","3","0.5325000000000001"
"Stik-Figa/KIRBY-PRKWY","","","","","","","0","0.15000000000000002"
"$uicideboy$/MOUNT-SINAI","0.458174645901","0.314397424459","0.510251522064","0.446537703276","0.021616473794","1.41352775245E-5","1","0.2866071428571429"
"Elijah-Who/I-Love-Being-With-You","","","","","","","0","0.16821428571428573"
"Kofi-Stone/People","","","","","","","0","0.16275000000000003"
"Ariose/I-Truly-Don%27t-Care","","","","","","","",""
"Pusha-T/Speakers-Going-Hammer-Freestyle","","","","","","","0","0.16758303580729172"
"J.-Cole/Intro-(Forest-Hills-Drive)","","","","","","","0","0.16416666666666668"
"Jay-Z/Stick-2-the-Script","0.862188160419","0.999947845936","0.141902208328","0.188990160823","0.182694539428","0.0279828365892","0","0.16758303580729172"
"Chris-Brown/Moonlight","","","","","","","0","0.16416666666666668"
"J.-Cole/January-28th","0.353116124868","0.988370895386","0.969270884991","0.624773263931","0.621918559074","0.317685246468","2","0.16416666666666668"
"The-Game/Pest-Control-(OOOUUU-Remix)","","","","","","","",""
"El-Chojin/Seg%C3%BAn-El-Gui%C3%B3n","","","","","","","0","0.16416666666666668"
"Reks/Lost-in-Translation","","","","","","","0","0.16758303580729172"
"MC-Hit/Rat-Tat-Tat","","","","","","","1","0.15000000000000002"
"Metal-Fingers/Shallots","0.73690533638","0.72366642952","0.465903431177","0.0883113667369","0.0602340176702","8.17328774105E-11","0","0.322125"
"Metal-Fingers/Vervain","0.91179138422","0.953433454037","0.317577630281","0.111685276031","0.669360041618","0.207410022616","0","0.30087500000000006"
"Fairlight-CMI/GLASMASH","","","","","","","",""
"The-Notorious-B.I.G./Everyday-Struggle","0.507577240467","0.97448348999","0.388446897268","0.194991990924","0.441861003637","0.692741811275","1","0.15000000000000002"
"Tha-Dogg-Pound/Big-Pimpin%27","0.837337315083","0.999663412571","0.821274638176","0.653804004192","0.219719454646","0.0600119046867","1","0.15000000000000002"
"Cormega/A-Thin-Line","","","","","","","0","0.16758303580729172"
"Logic/AfricAryaN","0.264839529991","0.704204082489","0.868217408657","0.360792279243","0.319771498442","0.471694499254","0","0.16416666666666668"
"Dead-Prez/Police-State","0.616312503815","0.93967962265","0.718351900578","0.426317363977","0.0218580588698","0.0102428300306","1","0.15000000000000002"
"The-Conet-Project/Counting","0.0583309940994","0.0648820251226","0.703200042248","0.418825268745","0.0187932178378","0.016514506191","1","0.15000000000000002"
"Innovation-Sounds/Trap-City-Godz","","","","","","","2","0.15000000000000002"
"Sound-Experience/Devil-With-the-Bust","0.180692046881","0.477752119303","0.554436445236","0.335681855679","0.585400104523","0.852277338505","10","0.15000000000000002"
"Mahagon/Mo%C5%99e-Klidu","0.041311558336","0.155877575278","0.786262094975","0.602975666523","0.945196330547","0.93672388792","1","0.15000000000000002"
"Uptown-Syndicate/You%27re-a-Woman","0.0443322621286","0.309807747602","0.953224539757","0.553040623665","0.461354076862","0.0812114402652","",""
"Chappelle%27s-Show/Tron-Carter%27s-Law-%26-Order","","","","","","","",""
"Pointer-Sisters/Easy-Days","","","","","","","",""
"Yung-Gravy/Karen-Pt.-2","0.0508512370288","0.178045272827","0.957808256149","0.757210612297","0.761324524879","0.314113408327","0","0.19766071428571433"
"The-New-Birth/Got-to-Get-a-Knutt","0.728066682816","0.757340490818","0.297574937344","0.330774068832","0.090303003788","0.0684590935707","3","0.15000000000000002"
"EST-Gee/5500-Degrees","5.92959986534E-5","1.6676960513E-5","0.808817088604","0.0982529222965","0.332897782326","0.0971920341253","0","0.17125"
"MC-B/Crazy","0.964139103889","0.999530494213","0.202722281218","0.440010815859","0.997048735619","0.918405771255","",""
"Lil-B/Rags-to-Riches","","","","","","","0","0.19717500000000002"
"Big-Daddy-Kane/Just-Rhymin%27-With-Biz","0.576218366623","0.991547048092","0.285383552313","0.120040528476","0.729615211487","0.366323381662","1","0.15000000000000002"
"Bill-Robinson-and-the-Quails/Lay-My-Head-on-Your-Shoulder","","","","","","","1","0.15000000000000002"
"Freddie-Gibbs/Soul-Right","0.936883330345","0.91781026125","0.758811414242","0.318123430014","0.065838471055","0.140547275543","1","0.15000000000000002"
"Kanye-West/Celebration","0.573712468147","0.991445600986","0.743777394295","0.457885980606","0.844730973244","0.339012771845","6","0.15000000000000002"
"Atlas-(Rapper)/Sand","","","","","","","0","0.19766071428571433"
"Lil-Wayne/500-Degreez","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.156873703003","0.615031838417","0.00808859802783","0","0.17125"
"Von-Poe-VII/Sunflower","","","","","","","0","0.21977083333333336"
"Kendrick-Lamar/Good-Kid","","","","","","","0","0.19717500000000002"
"The-Black-Godfather/It-Might-Just-Spill-Over-on-You","","","","","","","",""
"The-Wizard-of-Oz/Lions-and-Tigers-and-Bears,-Oh-My!","","","","","","","",""
"R.-Chris/Vibes","","","","","","","0","0.19766071428571433"
"Wild-Style/DJ-Grand-Wizard-Theodore-Performs","","","","","","","",""
"Big-Tymers/%231-Stunna","0.902583241463","0.999628782272","0.243321940303","0.146728232503","0.982663214207","0.218095213175","0","0.17125"
"Jazzy-Bazz/1989-Freestyle","","","","","","","",""
"Ultramagnetic-MC%27s/Give-the-Drummer-Some","0.712600708008","0.970863521099","0.146685570478","0.194552093744","0.0554349273443","0.0863182917237","3","0.15000000000000002"
"Eddie-Murphy/Singers","0.217395082116","0.143483489752","0.57651913166","0.344904184341","0.0582368001342","0.00256945658475","10","0.15000000000000002"
"Fantastic-Four/Victor-Von-Doom-Transition-Into-the-Infamous-Dr.-Doom","","","","","","","",""
"YBN-Nahmir/Fuck-It-Up","0.870770037174","0.98038738966","0.147107213736","0.157143414021","0.726037979126","0.174561560154","",""
"The-Lonely-Island/Incredibad","1.57124632096E-5","0.642344295979","0.808817088604","0.0621551647782","5.17649867106E-4","0.0263723973185","0","0.29590832995129873"
"2Pac/Open-Fire","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.0534637346864","0.00841492880136","0.0675106272101","0","0.29590832995129873"
"Cut-%27N%27-Move/Get-Serious","0.943251788616","0.99996650219","0.830375909805","0.568183839321","0.994255006313","0.588844060898","0","0.33979310195852536"
"0bjektiv/Mini-Bikes","","","","","","","0","0.19717500000000002"
"Eddie-Murphy/Hit-by-a-Car","0.263999462128","0.442039400339","0.166041061282","0.294835329056","0.383580297232","0.00619816966355","10","0.15000000000000002"
"NBC-(TV-Station)/Living-Color-Peacock","","","","","","","",""
"French-Montana/Money-Ain%27t-a-Thing","","","","","","","0","0.17125"
"Coyote-(Hip-Hop-Duo)/Dear-Alcohol","","","","","","","0","0.21977083333333336"
"N.W.A/Sa-Prize-(Part-2)","0.943688035011","0.960236847401","0.344776391983","0.204638540745","0.568634271622","0.0573399737477","0","0.15000000000000002"
"Sir-Joe-Quarterman-%26-Free-Soul/I%27m-Gonna-Get-You","0.491710931063","0.769765555859","0.772744417191","0.3549900949","0.932398736477","0.731308817863","11","0.15000000000000002"
"Kenyon-Hopkins/The-Chase","","","","","","","4","0.15000000000000002"
"Looptroop/Bringin%E2%80%99-Home-Da-Bacon","","","","","","","0","0.33979310195852536"
"Prodigy/The-Dough","0.176391333342","0.998311519623","0.59537935257","0.171010553837","0.050928235054","0.0664634481072","0","0.15000000000000002"
"Partnership-for-a-Drug-Free-America/This-Is-Your-Brain-on-Drugs-(V2)","","","","","","","",""
"Tek-9/Kingdom-of-Dub","","","","","","","0","0.29590832995129873"
"Logic/Studio-Ambience-at-Night%3A-Malibu","0.15776565671","0.744552910328","0.906898677349","0.614635884762","0.238467290998","0.706689119339","0","0.15000000000000002"
"The-Thing-With-Two-Heads/When-I-Went-to-the-Store-to-Get-Some-Food","","","","","","","",""
"Rumky/Le-Bouffon","","","","","","","0","0.15000000000000002"
"Afrika-Bambaataa/Unity-Part-6-(World-III)","","","","","","","10","0.15000000000000002"
"Black-Radical-MKII/93-Move","","","","","","","0","0.29590832995129873"
"The-Early-Bird-Dood-It!-2/Bread-and-Butter","","","","","","","",""
"Severe-Carnage/The-Struggle-Continues","","","","","","","0","0.15000000000000002"
"Big-Daddy-Kane/Somethin%27-Funky","","","","","","","10","0.15000000000000002"
"SportsCenter/Can-I-at-Least-Get-Laid%3F-(Sunday-Conversation-With-Mike-Tyson)","","","","","","","",""
"Public-Enemy/Tie-Goes-to-the-Runner","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.0524971336126","0.00144629424904","0.0153234098107","0","0.29590832995129873"
"Rose-Royce/Put-Your-Money-Where-Your-Mouth-Is","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.0864261835814","0.0142809711397","1.07092118924E-5","11","0.15000000000000002"
"Klondike-Kat/Savoir-Faire-Is-Stealing-Food!","","","","","","","",""
"Muscle-Shoals-Horns/Get-It-Up","","","","","","","10","0.15000000000000002"
"Kase.O/Esto-No-Para","0.817554235458","0.983780682087","0.009087247774","0.0609232373536","0.400199890137","0.0880144760013","0","0.29590832995129873"
"Princ3/Anakh","","","","","","","",""
"Critique/Jim-Morrison-Interview","","","","","","","",""
"Late-Show-With-David-Letterman/Late-Night-Show-Debut-Episode","","","","","","","",""
"Isaac-Hayes/Theme-From-Shaft","","","","","","","11","0.15000000000000002"
"Godzilla-vs.-King-Ghidorah/Food-at-Last","","","","","","","",""
"Willy-Wonka-%26-the-Chocolate-Factory/Oompa-Loompa-Song","","","","","","","",""
"James-Brown/Give-It-Up-or-Turnit-a-Loose","0.457414984703","0.533044099808","0.266538590193","0.233618676662","0.759512841702","0.0402855463326","13","0.15000000000000002"
"Andrew-Hill/Lift-Every-Voice","0.2014721632","0.346401184797","0.71056252718","0.390118002892","0.729115724564","0.759412288666","1","0.15000000000000002"
"Joey-B.-Ellis/Go-for-It-(Heart-and-Fire)","0.969798088074","0.998937606812","0.0494174584746","0.0621469579637","0.0776037797332","0.203399986029","0","0.15000000000000002"
"KMX/Hood-Gone-Love-It","","","","","","","0","0.19717500000000002"
"James-Brown/Say-It-Loud,-I%27m-Black-and-I%27m-Proud","0.126366585493","0.780576586723","0.810563147068","0.251325666904","0.999989926815","0.377325445414","13","0.15000000000000002"
"Bad-Bascomb/I-Feel-Like-Dancing","","","","","","","10","0.15000000000000002"
"Nintendo/Mike-Tyson%27s-Punch-Out!!","","","","","","","1","0.15000000000000002"
"The-Watts-Prophets/Part-E,-S","0.526444256306","0.143647298217","0.802977502346","0.570769667625","0.124424397945","0.00348658952862","11","0.15000000000000002"
"Mike-Longo/Angel-of-Love","","","","","","","4","0.15000000000000002"
"The-Conet-Project/(S6)-the-Russian-Man-(%27D-va%27-Northern-Russian-Voice)","0.015193789266","0.0273462776095","0.9517993927","0.839133262634","0.0552903264761","0.109573282301","1","0.15000000000000002"
"Martha-and-the-Vandellas/Nowhere-to-Run","","","","","","","11","0.15000000000000002"
"Logan%27s-Run/How-They-Get-There","","","","","","","",""
"Richie-Cunning/The-City","0.734125494957","0.991685450077","0.0656037554145","0.217076539993","0.65012049675","0.807305395603","0","0.19250000000000003"
"The-J.B.%27s/Gimme-Some-More","0.895307779312","0.730514407158","0.233188077807","0.383784174919","0.999993503094","0.050765030086","1","0.15000000000000002"
"Triple-Q/Senpai-Gone-Love-It","","","","","","","0","0.19717500000000002"
"Frank-Zappa/Would-You-Like-a-Snack%3F","0.0944257229567","0.519551575184","0.654323518276","0.656823277473","0.423073232174","0.892099380493","4","0.15000000000000002"
"The-Contrast/What-We-Do","","","","","","","0","0.19250000000000003"
"Willie-Dynamite/The-Heat","","","","","","","",""
"Dev-Large/Centerline","","","","","","","0","0.2279166666666667"
"Willy-Wonka-%26-the-Chocolate-Factory/Boat-Trip","","","","","","","",""
"Freddie-Gibbs/BFK","0.69615483284","0.878827989101","0.762725710869","0.258954286575","0.0879004001617","0.198386490345","0","0.33979310195852536"
"Larry-Coryell/Tyrone","0.274056911469","0.253058999777","0.886514663696","0.356261342764","0.845088005066","0.399402141571","1","0.15000000000000002"
"Instant-Funk/Don%27t-Call-Me-Brother","0.750886797905","0.883748888969","0.170681849122","0.220548987389","0.0884645432234","0.294452548027","11","0.15000000000000002"
"Ciscaux/Pictures","","","","","","","0","0.16416666666666668"
"Vado/Week-Ago","","","","","","","0","0.16758303580729172"
"Stereolab/Widow-Weirdo","0.215295642614","0.778569579124","0.785479068756","0.406671673059","0.625612080097","0.922332286835","0","0.322125"
"Berner/Week-Ago","","","","","","","0","0.16758303580729172"
"Ssjishmael/LOV3LY","","","","","","","0","0.16416666666666668"
"T.I./Undertaker","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.252076596022","0.0594425834715","0.0303529128432","0","0.16758303580729172"
"TH3-KXD/!WILLOW-FROM-PERILLO!","","","","","","","",""
"Your-Old-Droog/Sasquatch-in-a-UFO","","","","","","","0","0.30087500000000006"
"Lacombe-Youngins/Death-Scream-in-My-06-Chevy","","","","","","","0","0.39361607142857147"
"Herbie-Hancock/Hang-Up-Your-Hang-Ups","0.106722146273","0.425182878971","0.908514916897","0.35220927","0.541258692741","0.00936004705727","11","0.15000000000000002"
"Spider-Man/Canon-of-Doom","","","","","","","",""
"Jay-Z/H.A.M.","0.923243403435","0.926565110683","0.00904380809516","0.119835942984","0.723050534725","0.719515860081","0","0.16758303580729172"
"DANGER-DOOM/Bada-Bing","","","","","","","0","0.30087500000000006"
"Mico-Wave/Misunderstood","0.783477246761","0.911468684673","0.282473444939","0.263621240854","0.443016558886","0.112030401826","10","0.15000000000000002"
"B.G./True-Story","","","","","","","0","0.29590832995129873"
"Ramadanman/Every-Next-Day","0.881500422955","0.96415579319","0.917919039726","0.490608304739","0.0144231421873","7.9099645518E-6","0","0.33979310195852536"
"MC-Lyte/Kamikaze","0.573506653309","0.977533400059","0.610727071762","0.235635653138","0.12721376121","0.355656325817","0","0.33979310195852536"
"Big-Remo/No-Disrespect","","","","","","","0","0.16758303580729172"
"The-Electric-Company/Sticky-Finances","","","","","","","",""
"Incorporated-Thang-Band/Body-Jackin%27","","","","","","","10","0.15000000000000002"
"Skrillex/Leave-Me-Like-This","","","","","","","0","0.1725401785714286"
"Kill-Frenzy/54321-(Voodoo-Chilli-Edit)","","","","","","","",""
"Charles-Hamilton/Miss-Jarret%27s-Turtle-Poster","","","","","","","0","0.1725401785714286"
"Haas-(Brazilian-DJ)/Caribbean-Queen","","","","","","","",""
"Silva-Hound/Twilight-Sparkle","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.0607534311712","0.0120580019429","1.14369686344E-5","0","0.1725401785714286"
"Melba-Moore/King-of-My-Heart","","","","","","","0","0.1725401785714286"
"Silver-Disco/Love-on-the-Run","","","","","","","0","0.1725401785714286"
"Rollergirl!/%23Billyocean","0.881572663784","0.997388243675","0.810987174511","0.256269395351","0.488159328699","0.10626886785","0","0.1725401785714286"
"Casual-Connection/Love-on-the-Dub","","","","","","","",""
"Hana-Yori-Kichou-Na/Cri-D%27-Amour","","","","","","","",""
"Smino/No-L%27s","","","","","","","0","0.21907222851562502"
"Dave/Starlight","","","","","","","",""
"Knucks/Leon-the-Professional","","","","","","","",""
"Pusha-T/Just-So-You-Remember","","","","","","","0","0.15000000000000002"
"Alok/All-by-Myself","","","","","","","0","0.16416666666666668"
"iCandy/Keep-Dat-Nigga","","","","","","","",""
"Frank-Ocean/Nikes","0.0218209568411","0.552394449711","0.981962561607","0.566321671009","0.140185475349","0.208344981074","4","0.16229578125000002"
"Monica/Knock-Knock","0.521888077259","0.988766252995","0.381749600172","0.5","0.826662123203","0.317774146795","6","0.16275000000000003"
"The-Macarons-Project/Fly-Me-to-the-Moon","","","","","","","",""
"Toshifumi-Hinata/Reflections","","","","","","","1","0.15000000000000002"
"Colonel-Bagshot/Six-Day-War-(2013-Recording)","","","","","","","",""
"KC-%26-the-Sunshine-Band/Boogie-Shoes","","","","","","","14","0.15000000000000002"
"Depeche-Mode/Enjoy-the-Silence","0.284327179193","0.768138051033","0.443023890257","0.328814208508","0.845226824284","0.403160333633","10","0.15000000000000002"
"The-Masqueraders/It%27s-a-Terrible-Thing-to-Waste-Your-Love","","","","","","","16","0.15000000000000002"
"A$AP-Rocky/Potato-Salad","0.803655564785","0.975349128246","0.199179679155","0.244474798441","0.0161100421101","0.0148531328887","2","0.3120843750000001"
"J.-Cole/Knock-Knock","0.5","0.873399317265","0.751523971558","0.757965266705","0.640909612179","0.938360452652","0","0.18458437500000002"
"TREFUEGO/90mh","","","","","","","",""
"Flowervillain/Knockoff-Nikes","","","","","","","0","0.18448785351562502"
"Kingdom/Stalker-Ha","0.904396474361","0.999996721745","0.528407633305","0.103794701397","0.0556846782565","0.00503971567377","0","0.4204593750000001"
"iCARLE/Lil-Thot","","","","","","","",""
"Plastic-Neesound/Plastic%E3%83%81%E3%83%83%E3%83%97","","","","","","","0","0.18448785351562502"
"DJ-Purpberry/Nikes-(Chopped-%26-Screwed)","","","","","","","0","0.18448785351562502"
"Ten-City/That%27s-the-Way-Love-Is-(Deep-House-Mix-Extended-Version)","0.692449510098","0.768276512623","0.261761724949","0.283897072077","0.999982357025","0.265011310577","",""
"Eryxse/90KM","","","","","","","",""
"X-Untitled/Fvxk,-Pt.-2","","","","","","","",""
"Flippy-19XX/Neon-Summer","","","","","","","0","0.34655679235537196"
"Tears-for-Fears/Head-Over-Heels","0.233671396971","0.128181159496","0.432788223028","0.45415943861","0.99999332428","0.99329918623","30","0.2775"
"Cochise-(Producer)/Booty-Call","","","","","","","0","0.29166666666666674"
"Blackstreet/Booti-Call-(K.C.-Miami-Mix)","0.392115354538","0.993985235691","0.796564340591","0.141129791737","0.772292137146","0.450074851513","1","0.1721354166666667"
"Tobi-Lou/Game-Ova","0.471471250057","0.609678387642","0.42008638382","0.517320215702","0.0470805056393","0.174932256341","",""
"Kanye-West/Apologize","0.56073486805","0.935204744339","0.0905090421438","0.299147874117","0.834767758846","0.385454922915","0","0.16275000000000003"
"$uicideboy$/Pump-Fake","0.892518699169","0.999362945557","0.279916107655","0.2738455832","0.447141617537","0.613565683365","0","0.38110039062500006"
"Grand-Puba/That%27s-How-We-Move-It-(Remix)","","","","","","","4","0.16416666666666668"
"Mike-Koglin/The-Silence","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.113462477922","0.0283008981496","0.017124466598","",""
"Boo-Yaa-T.R.I.B.E./Psyko-Funk","0.894846856594","0.989478647709","0.243574604392","0.295077234507","0.0398054309189","0.0579063370824","0","0.7379166666666669"
"The-Sinisters-of-Sound/The-Boy-Is-Fierce","","","","","","","",""
"Kyle-Lucas/Silence","","","","","","","0","0.16416666666666668"
"The-Pack/Vans","0.562962114811","0.849048197269","0.914857268333","0.343943327665","0.870201230049","0.159110501409","3","0.15000000000000002"
"tkdwn./Game-Over","","","","","","","0","0.16593750000000002"
"Slim-Thug/Caddy-Music","0.638316512108","0.979098439217","0.537972807884","0.284765064716","0.631659030914","0.0531085990369","0","0.16275000000000003"
"Cash-Money-%26-Marvelous/The-Mighty-Hard-Rocker","0.965226888657","0.999877750874","0.174945637584","0.0422386080027","0.191464498639","0.00373534555547","6","0.8892978030303031"
"Kid-Cudi/WIN-OR-LOSE","","","","","","","0","0.16416666666666668"
"West-Coast-Rap-All-Stars/We%27re-All-in-the-Same-Gang","","","","","","","",""
"Bloodhound-Gang/One-Way","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.112475730479","0.0265763197094","0.00504212267697","0","0.45104166666666673"
"Sorcerer/The-Silence","0.959977626801","0.912422955036","0.289035707712","0.0449662692845","0.0304049216211","0.0381506122649","0","0.16416666666666668"
"The-Hangover/It%27s-Not-a-Man-Purse-It%27s-Called-a-Satchel","","","","","","","",""
"LAKIM/Superb","0.887112855911","0.938065588474","0.476423770189","0.5","0.174257457256","0.00987797509879","0","0.16593750000000002"
"J.-Cole/Die-Together","","","","","","","0","0.16275000000000003"
"Sir-Mix-a-Lot/I-Check-My-Bank","","","","","","","0","0.384655589448052"
"SpongeBob-SquarePants/Hi-Kevin","","","","","","","",""
"KRS-One/Step-Into-a-World-(Rapture%27s-Delight)","","","","","","","0","0.4172957812500001"
"Nellie-Tiger-Travis/If-I-Back-It-Up","0.531286239624","0.915848970413","0.564584493637","0.328906029463","0.702427268028","0.0258289743215","0","0.16416666666666668"
"John-%22Jellybean%22-Benitez/The-Mexican-(A-Cappella)","","","","","","","",""
"Bad-Company-UK/The-Voice","1.57136528287E-5","3.00000096379E-14","0.808817088604","0.229459911585","0.00950363837183","0.0223424099386","0","0.17180434782608697"
"Cookin%27-Soul/Potatosalad","","","","","","","0","0.282635859375"
"BLVK/Game-Over","","","","","","","0","0.16593750000000002"
"Ray-J/Good-Girl-Gone-Bad","0.00135144928936","0.273729860783","0.808819174767","0.489957898855","0.982959568501","0.924872279167","0","0.16275000000000003"
"Peanut-Butter-Wolf/Casio","0.853560984135","0.931047141552","0.277996599674","0.064506277442","0.0083841457963","0.0238293316215","0","0.625316672652253"
"Energy/Martyrdom","","","","","","","0","0.15000000000000002"
"Masters-at-Work/The-Ha-Dance-(KenLou-Mixx)","1.57783924806E-5","3.00000096379E-14","0.808817088604","0.206987738609","0.784083127975","0.0112356804311","1","0.2775"
"Lil-Dew%27/V-12","","","","","","","",""
"Spaceghostpurrp/Friday","","","","","","","1","0.29025"
"Onyx/Slam","","","","","","","0","0.16229578125000002"
"Junichi-Masuda/Lavender-Town","0.167147561908","0.963354408741","0.615662753582","0.798702418804","1.0","0.786586940289","8","0.15000000000000002"
"Lil-Uzi-Vert/You-Better-Move","0.38773009181","0.979246735573","0.916390180588","0.628696978092","0.0276085715741","0.00294325081632","1","0.16275000000000003"
"Simon-Harris/FX-%26-Scratches-(Vol.-3)","","","","","","","5","1.3598175610875236"
"TSUK!NO/SAGE-OF-SIX-PATHS","","","","","","","",""
"Britney-Spears/Me-Against-the-Music-(Justice-Remix)","0.975510120392","0.99978095293","0.544115304947","0.238045528531","0.0398733653128","0.00295482436195","1","0.20525000000000004"
"Logic/Soul-Food","0.615172684193","0.967068493366","0.370989173651","0.203215971589","0.129635721445","0.0940948203206","0","0.16229578125000002"
"Ini-Kamoze/Here-Comes-the-Hotstepper","0.895259737968","0.9998280406","0.136543482542","0.0938520655036","0.53968077898","0.00525122787803","0","0.20479578125000003"
"Setgare/90miles","","","","","","","",""
"Vinyl-Audio/Undeground-Vinyl-6","","","","","","","2","0.15000000000000002"
"Graham-Kartna/My-Great-Movie-01","","","","","","","0","0.16275000000000003"
"Grandmaster-Flash/Girls-Love-the-Way-He-Spins","0.957166731358","0.999178647995","0.0230910256505","0.0947921201587","0.732036173344","0.0586282871664","27","0.5962500000000002"
"DJ-Maxwell/Love-Is-the-Power","","","","","","","0","0.16416666666666668"
"Potsu/Game-Over","","","","","","","0","0.2934375"
"QThree/GPS","","","","","","","0","0.16275000000000003"
"Zakku/Daylight","","","","","","","0","0.16275000000000003"
"The-Temptations/(I-Know)-I%27m-Losing-You","0.3018835783","0.861754238605","0.334999680519","0.247260183096","0.981337606907","0.835232913494","81","0.15000000000000002"
"Main-Concept/Auf-Suma","","","","","","","0","0.16275000000000003"
"Mixx-Master-Lee/The-Mississippi-Cha-Cha-Slide-A.K.A.-STOMP","","","","","","","",""
"King-Johnny-Fresh/Set-It-Off","","","","","","","0","0.2279166666666667"
"Danny!/Payback","","","","","","","0","0.16275000000000003"
"Tatsuro-Yamashita/Bomber","","","","","","","1","0.15000000000000002"
